ilot;type;timestamp;value
ilot2;temp;1505136330;23.75
ilot2;co2;1505136330;330
ilot2;lum;1505136333;128
ilot2;lum;1505136353;215
ilot2;lum;1505136373;222
ilot2;hum;1505136375;38
ilot2;temp;1505136390;24.16
ilot2;co2;1505136390;357
ilot2;lum;1505136393;228
ilot2;lum;1505136413;217
ilot2;lum;1505136433;137
ilot2;hum;1505136435;38
ilot2;temp;1505136450;24.02
ilot2;co2;1505136450;338
ilot2;lum;1505136453;124
ilot2;lum;1505136474;118
ilot2;lum;1505136494;117
ilot2;hum;1505136495;38
ilot2;temp;1505136510;24.06
ilot2;co2;1505136510;351
ilot2;lum;1505136514;115
ilot2;lum;1505136534;117
ilot2;lum;1505136554;121
ilot2;hum;1505136555;38
ilot2;temp;1505136570;24.02
ilot2;co2;1505136570;344
ilot2;lum;1505136574;123
ilot2;lum;1505136594;125
ilot2;lum;1505136614;136
ilot2;hum;1505136615;38
ilot2;temp;1505136631;24.16
ilot2;co2;1505136631;334
ilot2;lum;1505136634;164
ilot2;lum;1505136654;135
ilot2;lum;1505136674;142
ilot2;hum;1505136675;38
ilot2;temp;1505136691;23.82
ilot2;co2;1505136691;336
ilot2;lum;1505136694;218
ilot2;lum;1505136714;219
ilot2;lum;1505136734;151
ilot2;hum;1505136735;38
ilot2;temp;1505136751;23.95
ilot2;co2;1505136751;330
ilot2;lum;1505136754;143
ilot2;lum;1505136775;139
ilot2;lum;1505136795;135
ilot2;hum;1505136795;38
ilot2;temp;1505136811;23.85
ilot2;co2;1505136811;351
ilot2;lum;1505136815;137
ilot2;lum;1505136835;134
ilot2;lum;1505136855;133
ilot2;hum;1505136856;37
ilot2;temp;1505136871;24.02
ilot2;co2;1505136871;349
ilot2;lum;1505136875;138
ilot2;lum;1505136895;142
ilot2;lum;1505136915;143
ilot2;hum;1505136916;37
ilot2;temp;1505136931;24.26
ilot2;co2;1505136931;336
ilot2;lum;1505136935;194
ilot2;lum;1505136955;144
ilot2;lum;1505136975;141
ilot2;hum;1505136976;38
ilot2;temp;1505136991;23.89
ilot2;co2;1505136991;334
ilot2;lum;1505136995;145
ilot2;lum;1505137015;146
ilot2;lum;1505137035;153
ilot2;hum;1505137036;37
ilot2;temp;1505137051;24.13
ilot2;co2;1505137051;344
ilot2;lum;1505137055;157
ilot2;lum;1505137076;158
ilot2;lum;1505137096;150
ilot2;hum;1505137096;37
ilot2;temp;1505137112;24.06
ilot2;co2;1505137112;336
ilot2;lum;1505137116;149
ilot2;lum;1505137136;150
ilot2;lum;1505137156;153
ilot2;hum;1505137156;38
ilot2;co2;1505137172;336
ilot2;temp;1505137172;24.13
ilot2;lum;1505137176;161
ilot2;lum;1505137196;212
ilot2;hum;1505137216;37
ilot2;lum;1505137216;177
ilot2;co2;1505137232;353
ilot2;temp;1505137232;23.85
ilot2;lum;1505137236;275
ilot2;lum;1505137256;273
ilot2;hum;1505137276;37
ilot2;lum;1505137276;144
ilot2;co2;1505137292;338
ilot2;temp;1505137292;24.33
ilot2;lum;1505137296;140
ilot2;lum;1505137316;162
ilot2;hum;1505137336;37
ilot2;lum;1505137336;136
ilot2;co2;1505137352;336
ilot2;temp;1505137352;23.95
ilot2;lum;1505137357;126
ilot2;lum;1505137377;115
ilot2;hum;1505137396;38
ilot2;lum;1505137397;108
ilot2;co2;1505137412;371
ilot2;temp;1505137412;23.68
ilot2;lum;1505137417;111
ilot2;lum;1505137437;109
ilot2;hum;1505137456;38
ilot2;lum;1505137457;120
ilot2;co2;1505137472;326
ilot2;temp;1505137472;23.82
ilot2;lum;1505137477;107
ilot2;lum;1505137497;104
ilot2;hum;1505137516;37
ilot2;lum;1505137517;104
ilot2;co2;1505137532;342
ilot2;temp;1505137532;23.85
ilot2;lum;1505137537;101
ilot2;lum;1505137557;105
ilot2;hum;1505137576;38
ilot2;lum;1505137577;107
ilot2;co2;1505137592;340
ilot2;temp;1505137592;24.06
ilot2;lum;1505137597;110
ilot2;lum;1505137617;109
ilot2;hum;1505137636;37
ilot2;lum;1505137637;110
ilot2;temp;1505137653;24.19
ilot2;co2;1505137653;347
ilot2;lum;1505137658;110
ilot2;lum;1505137678;113
ilot2;hum;1505137696;37
ilot2;lum;1505137698;113
ilot2;co2;1505137713;340
ilot2;temp;1505137713;23.95
ilot2;lum;1505137718;110
ilot2;lum;1505137738;108
ilot2;hum;1505137756;36
ilot2;lum;1505137758;112
ilot2;co2;1505137773;334
ilot2;temp;1505137773;23.48
ilot2;lum;1505137778;109
ilot2;lum;1505137798;106
ilot2;hum;1505137817;37
ilot2;lum;1505137818;105
ilot2;co2;1505137833;371
ilot2;temp;1505137833;24.19
ilot2;lum;1505137838;108
ilot2;lum;1505137858;105
ilot2;hum;1505137877;37
ilot2;lum;1505137878;106
ilot2;temp;1505137893;24.33
ilot2;co2;1505137893;332
ilot2;lum;1505137898;104
ilot2;lum;1505137918;101
ilot2;hum;1505137937;38
ilot2;lum;1505137938;104
ilot2;co2;1505137953;344
ilot2;temp;1505137953;23.92
ilot2;lum;1505137959;105
ilot2;lum;1505137979;108
ilot2;hum;1505137997;38
ilot2;lum;1505137999;106
ilot2;co2;1505138013;326
ilot2;temp;1505138013;23.75
ilot2;lum;1505138019;113
ilot2;lum;1505138039;117
ilot2;hum;1505138057;37
ilot2;lum;1505138059;119
ilot2;co2;1505138073;342
ilot2;temp;1505138073;24.19
ilot2;lum;1505138079;115
ilot2;lum;1505138099;121
ilot2;hum;1505138117;38
ilot2;lum;1505138119;120
ilot2;co2;1505138133;367
ilot2;temp;1505138133;24.16
ilot2;lum;1505138139;124
ilot2;lum;1505138159;120
ilot2;hum;1505138177;37
ilot2;lum;1505138179;120
ilot2;co2;1505138194;353
ilot2;temp;1505138194;23.78
ilot2;lum;1505138199;120
ilot2;lum;1505138219;117
ilot2;hum;1505138237;36
ilot2;lum;1505138239;112
ilot2;co2;1505138254;340
ilot2;temp;1505138254;24.36
ilot2;lum;1505138260;112
ilot2;lum;1505138280;109
ilot2;hum;1505138297;38
ilot2;lum;1505138300;105
ilot2;co2;1505138314;336
ilot2;temp;1505138314;23.85
ilot2;lum;1505138320;104
ilot2;lum;1505138340;108
ilot2;hum;1505138357;37
ilot2;lum;1505138360;103
ilot2;co2;1505138374;347
ilot2;temp;1505138374;24.30
ilot2;lum;1505138380;106
ilot2;lum;1505138400;108
ilot2;hum;1505138417;37
ilot2;lum;1505138420;112
ilot2;co2;1505138434;336
ilot2;temp;1505138434;24.19
ilot2;lum;1505138440;118
ilot2;lum;1505138460;120
ilot2;hum;1505138477;37
ilot2;lum;1505138480;125
ilot2;co2;1505138494;365
ilot2;temp;1505138494;23.82
ilot2;lum;1505138500;138
ilot2;lum;1505138520;128
ilot2;hum;1505138537;37
ilot2;lum;1505138541;128
ilot2;co2;1505138554;342
ilot2;temp;1505138554;24.26
ilot2;lum;1505138561;129
ilot2;lum;1505138581;127
ilot2;hum;1505138597;37
ilot2;lum;1505138601;130
ilot2;co2;1505138614;347
ilot2;temp;1505138614;23.82
ilot2;lum;1505138621;135
ilot2;lum;1505138641;142
ilot2;hum;1505138657;37
ilot2;lum;1505138661;151
ilot2;co2;1505138674;347
ilot2;temp;1505138674;23.99
ilot2;lum;1505138681;153
ilot2;lum;1505138701;159
ilot2;hum;1505138718;37
ilot2;lum;1505138721;308
ilot2;co2;1505138734;351
ilot2;temp;1505138734;24.26
ilot2;lum;1505138741;181
ilot2;lum;1505138761;182
ilot2;hum;1505138778;37
ilot2;lum;1505138781;210
ilot2;temp;1505138794;24.06
ilot2;co2;1505138794;338
ilot2;lum;1505138801;190
ilot2;lum;1505138821;210
ilot2;hum;1505138838;37
ilot2;lum;1505138841;198
ilot2;temp;1505138855;23.92
ilot2;co2;1505138855;344
ilot2;lum;1505138862;200
ilot2;lum;1505138882;206
ilot2;hum;1505138898;37
ilot2;lum;1505138902;220
ilot2;temp;1505138915;24.26
ilot2;co2;1505138915;287
ilot2;lum;1505138922;214
ilot2;lum;1505138942;336
ilot2;hum;1505138958;38
ilot2;lum;1505138962;326
ilot2;temp;1505138975;24.30
ilot2;co2;1505138975;336
ilot2;lum;1505138982;201
ilot2;lum;1505139002;332
ilot2;hum;1505139018;37
ilot2;lum;1505139022;198
ilot2;co2;1505139035;342
ilot2;temp;1505139035;23.95
ilot2;lum;1505139042;233
ilot2;lum;1505139062;151
ilot2;hum;1505139078;37
ilot2;lum;1505139082;143
ilot2;co2;1505139095;328
ilot2;temp;1505139095;23.78
ilot2;lum;1505139102;140
ilot2;lum;1505139122;142
ilot2;hum;1505139138;37
ilot2;lum;1505139142;148
ilot2;co2;1505139155;353
ilot2;temp;1505139155;23.85
ilot2;lum;1505139163;163
ilot2;lum;1505139183;202
ilot2;hum;1505139198;37
ilot2;lum;1505139203;228
ilot2;co2;1505139215;338
ilot2;temp;1505139215;23.75
ilot2;lum;1505139223;175
ilot2;lum;1505139243;187
ilot2;hum;1505139258;37
ilot2;lum;1505139263;258
ilot2;co2;1505139275;347
ilot2;temp;1505139275;24.54
ilot2;lum;1505139283;148
ilot2;lum;1505139303;144
ilot2;hum;1505139318;37
ilot2;lum;1505139323;147
ilot2;temp;1505139336;23.27
ilot2;co2;1505139336;338
ilot2;lum;1505139343;139
ilot2;lum;1505139363;133
ilot2;hum;1505139378;37
ilot2;lum;1505139383;130
ilot2;temp;1505139396;24.23
ilot2;co2;1505139396;338
ilot2;lum;1505139403;136
ilot2;lum;1505139423;135
ilot2;hum;1505139438;37
ilot2;lum;1505139444;137
ilot2;temp;1505139456;24.19
ilot2;co2;1505139456;347
ilot2;lum;1505139464;141
ilot2;lum;1505139484;142
ilot2;hum;1505139498;37
ilot2;lum;1505139504;147
ilot2;temp;1505139516;23.99
ilot2;co2;1505139516;344
ilot2;lum;1505139524;152
ilot2;lum;1505139544;145
ilot2;hum;1505139558;37
ilot2;lum;1505139564;147
ilot2;temp;1505139576;23.99
ilot2;co2;1505139576;338
ilot2;lum;1505139584;158
ilot2;lum;1505139604;173
ilot2;hum;1505139619;37
ilot2;lum;1505139624;323
ilot2;temp;1505139636;24.09
ilot2;co2;1505139636;347
ilot2;lum;1505139644;331
ilot2;lum;1505139664;272
ilot2;hum;1505139679;37
ilot2;lum;1505139684;332
ilot2;temp;1505139696;24.30
ilot2;co2;1505139696;344
ilot2;lum;1505139704;329
ilot2;lum;1505139724;259
ilot2;hum;1505139739;37
ilot2;lum;1505139745;155
ilot2;temp;1505139756;23.85
ilot2;co2;1505139756;347
ilot2;lum;1505139765;182
ilot2;lum;1505139785;166
ilot2;hum;1505139799;36
ilot2;lum;1505139805;145
ilot2;temp;1505139816;24.09
ilot2;co2;1505139816;367
ilot2;lum;1505139825;168
ilot2;lum;1505139845;344
ilot2;hum;1505139859;35
ilot2;lum;1505139865;340
ilot2;temp;1505139876;23.89
ilot2;co2;1505139876;342
ilot2;lum;1505139885;339
ilot2;lum;1505139905;268
ilot2;hum;1505139919;37
ilot2;lum;1505139925;128
ilot2;temp;1505139937;23.48
ilot2;co2;1505139937;334
ilot2;lum;1505139945;124
ilot2;lum;1505139965;119
ilot2;hum;1505139979;36
ilot2;lum;1505139985;119
ilot2;temp;1505139997;24.06
ilot2;co2;1505139997;365
ilot2;lum;1505140005;124
ilot2;lum;1505140025;127
ilot2;hum;1505140039;37
ilot2;lum;1505140046;132
ilot2;temp;1505140057;24.30
ilot2;co2;1505140057;349
ilot2;lum;1505140066;144
ilot2;lum;1505140086;132
ilot2;hum;1505140099;37
ilot2;lum;1505140106;136
ilot2;temp;1505140117;24.43
ilot2;co2;1505140117;357
ilot2;lum;1505140126;125
ilot2;lum;1505140146;125
ilot2;hum;1505140159;37
ilot2;lum;1505140166;126
ilot2;temp;1505140177;24.30
ilot2;co2;1505140177;353
ilot2;lum;1505140186;124
ilot2;lum;1505140206;130
ilot2;hum;1505140219;37
ilot2;lum;1505140226;131
ilot2;temp;1505140237;23.99
ilot2;co2;1505140237;349
ilot2;lum;1505140246;138
ilot2;lum;1505140266;150
ilot2;hum;1505140279;37
ilot2;lum;1505140286;271
ilot2;temp;1505140297;23.95
ilot2;co2;1505140297;340
ilot2;lum;1505140306;297
ilot2;lum;1505140326;283
ilot2;hum;1505140339;37
ilot2;lum;1505140346;336
ilot2;temp;1505140357;24.19
ilot2;co2;1505140357;349
ilot2;lum;1505140367;338
ilot2;lum;1505140387;327
ilot2;hum;1505140399;37
ilot2;lum;1505140407;164
ilot2;temp;1505140417;24.33
ilot2;co2;1505140417;351
ilot2;lum;1505140427;156
ilot2;lum;1505140447;120
ilot2;hum;1505140459;38
ilot2;lum;1505140467;120
ilot2;temp;1505140477;24.16
ilot2;co2;1505140477;351
ilot2;lum;1505140487;121
ilot2;lum;1505140507;130
ilot2;hum;1505140520;37
ilot2;lum;1505140527;135
ilot2;temp;1505140538;24.16
ilot2;co2;1505140538;344
ilot2;lum;1505140547;179
ilot2;lum;1505140567;225
ilot2;hum;1505140580;36
ilot2;lum;1505140587;342
ilot2;temp;1505140598;24.26
ilot2;co2;1505140598;359
ilot2;lum;1505140607;336
ilot2;lum;1505140627;329
ilot2;hum;1505140640;37
ilot2;lum;1505140648;332
ilot2;temp;1505140658;24.09
ilot2;co2;1505140658;344
ilot2;lum;1505140668;329
ilot2;lum;1505140688;111
ilot2;hum;1505140700;36
ilot2;lum;1505140708;106
ilot2;temp;1505140718;24.16
ilot2;co2;1505140718;344
ilot2;lum;1505140728;107
ilot2;lum;1505140748;107
ilot2;hum;1505140760;37
ilot2;lum;1505140768;110
ilot2;temp;1505140778;23.78
ilot2;co2;1505140778;332
ilot2;lum;1505140788;115
ilot2;lum;1505140808;119
ilot2;hum;1505140820;37
ilot2;lum;1505140828;146
ilot2;temp;1505140838;24.33
ilot2;co2;1505140838;351
ilot2;lum;1505140848;345
ilot2;lum;1505140868;347
ilot2;hum;1505140880;36
ilot2;lum;1505140888;307
ilot2;temp;1505140898;23.85
ilot2;co2;1505140898;355
ilot2;lum;1505140908;336
ilot2;lum;1505140928;337
ilot2;hum;1505140940;37
ilot2;lum;1505140949;312
ilot2;temp;1505140958;24.13
ilot2;co2;1505140958;347
ilot2;lum;1505140969;121
ilot2;lum;1505140989;210
ilot2;hum;1505141000;36
ilot2;lum;1505141009;211
ilot2;temp;1505141019;23.85
ilot2;co2;1505141019;340
ilot2;lum;1505141029;110
ilot2;lum;1505141049;100
ilot2;hum;1505141060;36
ilot2;lum;1505141069;86
ilot2;temp;1505141079;24.06
ilot2;co2;1505141079;330
ilot2;lum;1505141089;87
ilot2;lum;1505141109;109
ilot2;hum;1505141120;36
ilot2;lum;1505141129;297
ilot2;temp;1505141139;23.92
ilot2;co2;1505141139;342
ilot2;lum;1505141149;251
ilot2;lum;1505141169;74
ilot2;hum;1505141180;36
ilot2;lum;1505141189;106
ilot2;temp;1505141199;23.85
ilot2;co2;1505141199;346
ilot2;lum;1505141209;87
ilot2;lum;1505141229;82
ilot2;hum;1505141240;36
ilot2;lum;1505141250;94
ilot2;temp;1505141259;24.30
ilot2;co2;1505141259;344
ilot2;lum;1505141270;95
ilot2;lum;1505141290;73
ilot2;hum;1505141300;36
ilot2;lum;1505141310;54
ilot2;temp;1505141319;24.23
ilot2;co2;1505141319;349
ilot2;lum;1505141330;44
ilot2;lum;1505141350;35
ilot2;hum;1505141360;36
ilot2;lum;1505141370;31
ilot2;temp;1505141379;24.19
ilot2;co2;1505141379;346
ilot2;lum;1505141390;28
ilot2;lum;1505141410;127
ilot2;hum;1505141420;36
ilot2;lum;1505141430;23
ilot2;temp;1505141439;24.19
ilot2;co2;1505141439;326
ilot2;lum;1505141450;15
ilot2;lum;1505141470;15
ilot2;hum;1505141481;36
ilot2;lum;1505141490;20
ilot2;temp;1505141499;23.95
ilot2;co2;1505141499;340
ilot2;lum;1505141510;21
ilot2;lum;1505141531;25
ilot2;hum;1505141541;36
ilot2;lum;1505141551;32
ilot2;temp;1505141560;23.99
ilot2;co2;1505141560;334
ilot2;lum;1505141571;33
ilot2;lum;1505141591;38
ilot2;hum;1505141601;36
ilot2;lum;1505141611;36
ilot2;temp;1505141620;24.19
ilot2;co2;1505141620;346
ilot2;lum;1505141631;31
ilot2;lum;1505141651;30
ilot2;hum;1505141661;36
ilot2;lum;1505141671;39
ilot2;temp;1505141680;23.89
ilot2;co2;1505141680;346
ilot2;lum;1505141691;58
ilot2;lum;1505141711;96
ilot2;hum;1505141721;36
ilot2;lum;1505141731;142
ilot2;temp;1505141740;24.26
ilot2;co2;1505141740;346
ilot2;lum;1505141751;34
ilot2;lum;1505141771;23
ilot2;hum;1505141781;36
ilot2;lum;1505141791;18
ilot2;temp;1505141800;23.95
ilot2;co2;1505141800;338
ilot2;lum;1505141812;12
ilot2;lum;1505141832;8
ilot2;hum;1505141841;36
ilot2;lum;1505141852;5
ilot2;temp;1505141860;24.26
ilot2;co2;1505141860;351
ilot2;lum;1505141872;3
ilot2;lum;1505141892;2
ilot2;hum;1505141901;36
ilot2;lum;1505141912;1
ilot2;temp;1505141920;24.40
ilot2;co2;1505141920;336
ilot2;lum;1505141932;0
ilot2;lum;1505141952;0
ilot2;hum;1505141961;36
ilot2;lum;1505141972;0
ilot2;temp;1505141980;23.95
ilot2;co2;1505141980;344
ilot2;lum;1505141992;0
ilot2;lum;1505142012;0
ilot2;hum;1505142021;36
ilot2;lum;1505142032;1
ilot2;temp;1505142041;24.23
ilot2;co2;1505142041;338
ilot2;lum;1505142052;3
ilot2;lum;1505142072;0
ilot2;hum;1505142081;36
ilot2;lum;1505142092;0
ilot2;temp;1505142101;24.23
ilot2;co2;1505142101;351
ilot2;lum;1505142112;0
ilot2;lum;1505142133;0
ilot2;hum;1505142141;36
ilot2;lum;1505142153;0
ilot2;temp;1505142161;24.13
ilot2;co2;1505142161;338
ilot2;lum;1505142173;0
ilot2;lum;1505142193;0
ilot2;hum;1505142201;36
ilot2;lum;1505142213;0
ilot2;temp;1505142221;24.02
ilot2;co2;1505142221;349
ilot2;lum;1505142233;0
ilot2;lum;1505142253;0
ilot2;hum;1505142261;36
ilot2;lum;1505142273;0
ilot2;temp;1505142281;24.19
ilot2;co2;1505142281;336
ilot2;lum;1505142293;0
ilot2;lum;1505142313;0
ilot2;hum;1505142322;36
ilot2;lum;1505142333;0
ilot2;temp;1505142341;24.33
ilot2;co2;1505142341;344
ilot2;lum;1505142353;0
ilot2;lum;1505142373;0
ilot2;hum;1505142382;36
ilot2;lum;1505142393;0
ilot2;temp;1505142401;24.43
ilot2;co2;1505142401;324
ilot2;lum;1505142413;0
ilot2;lum;1505142434;0
ilot2;hum;1505142442;36
ilot2;lum;1505142454;0
ilot2;co2;1505142461;379
ilot2;temp;1505142461;24.16
ilot2;lum;1505142474;0
ilot2;lum;1505142494;0
ilot2;hum;1505142502;36
ilot2;lum;1505142514;0
ilot2;temp;1505142521;24.13
ilot2;co2;1505142521;344
ilot2;lum;1505142534;0
ilot2;lum;1505142554;0
ilot2;hum;1505142562;35
ilot2;lum;1505142574;0
ilot2;temp;1505142582;23.78
ilot2;co2;1505142582;375
ilot2;lum;1505142594;0
ilot2;lum;1505142614;0
ilot2;hum;1505142622;34
ilot2;lum;1505142634;0
ilot2;temp;1505142642;24.02
ilot2;co2;1505142642;344
ilot2;lum;1505142654;0
ilot2;lum;1505142674;0
ilot2;hum;1505142682;35
ilot2;lum;1505142694;0
ilot2;temp;1505142702;23.99
ilot2;co2;1505142702;340
ilot2;lum;1505142714;0
ilot2;lum;1505142734;0
ilot2;hum;1505142742;35
ilot2;lum;1505142755;0
ilot2;temp;1505142762;23.71
ilot2;co2;1505142762;340
ilot2;lum;1505142775;0
ilot2;lum;1505142795;0
ilot2;hum;1505142802;35
ilot2;lum;1505142815;0
ilot2;temp;1505142822;23.89
ilot2;co2;1505142822;322
ilot2;lum;1505142835;0
ilot2;lum;1505142855;0
ilot2;hum;1505142862;35
ilot2;lum;1505142875;0
ilot2;temp;1505142882;23.89
ilot2;co2;1505142882;320
ilot2;lum;1505142895;0
ilot2;lum;1505142915;0
ilot2;hum;1505142922;35
ilot2;lum;1505142935;0
ilot2;temp;1505142942;24.26
ilot2;co2;1505142942;342
ilot2;lum;1505142955;0
ilot2;lum;1505142975;0
ilot2;hum;1505142982;36
ilot2;lum;1505142995;0
ilot2;temp;1505143002;24.19
ilot2;co2;1505143002;326
ilot2;lum;1505143015;0
ilot2;lum;1505143035;0
ilot2;hum;1505143042;36
ilot2;lum;1505143056;0
ilot2;temp;1505143062;24.13
ilot2;co2;1505143063;336
ilot2;lum;1505143076;0
ilot2;lum;1505143096;0
ilot2;hum;1505143102;35
ilot2;lum;1505143116;0
ilot2;temp;1505143123;24.13
ilot2;co2;1505143123;336
ilot2;lum;1505143136;0
ilot2;lum;1505143156;0
ilot2;hum;1505143162;36
ilot2;lum;1505143176;0
ilot2;temp;1505143183;24.23
ilot2;co2;1505143183;349
ilot2;lum;1505143196;0
ilot2;lum;1505143216;0
ilot2;hum;1505143222;35
ilot2;lum;1505143236;0
ilot2;temp;1505143243;23.82
ilot2;co2;1505143243;332
ilot2;lum;1505143256;0
ilot2;lum;1505143276;0
ilot2;hum;1505143283;35
ilot2;lum;1505143296;0
ilot2;temp;1505143303;24.09
ilot2;co2;1505143303;344
ilot2;lum;1505143316;0
ilot2;lum;1505143336;0
ilot2;hum;1505143343;35
ilot2;lum;1505143357;0
ilot2;temp;1505143363;23.85
ilot2;co2;1505143363;344
ilot2;lum;1505143377;22
ilot2;lum;1505143397;61
ilot2;hum;1505143403;35
ilot2;lum;1505143417;79
ilot2;temp;1505143423;23.65
ilot2;co2;1505143423;332
ilot2;lum;1505143437;96
ilot2;lum;1505143457;111
ilot2;hum;1505143463;36
ilot2;lum;1505143477;137
ilot2;temp;1505143483;23.65
ilot2;co2;1505143483;351
ilot2;lum;1505143497;148
ilot2;lum;1505143517;130
ilot2;hum;1505143523;35
ilot2;lum;1505143537;97
ilot2;temp;1505143543;23.68
ilot2;co2;1505143543;340
ilot2;lum;1505143557;40
ilot2;lum;1505143577;120
ilot2;hum;1505143583;35
ilot2;lum;1505143597;183
ilot2;temp;1505143603;23.85
ilot2;co2;1505143603;344
ilot2;lum;1505143617;64
ilot2;lum;1505143637;18
ilot2;hum;1505143643;35
ilot2;lum;1505143658;19
ilot2;temp;1505143663;23.75
ilot2;co2;1505143663;338
ilot2;lum;1505143678;21
ilot2;lum;1505143698;29
ilot2;hum;1505143703;35
ilot2;lum;1505143718;27
ilot2;temp;1505143723;23.85
ilot2;co2;1505143723;340
ilot2;lum;1505143738;29
ilot2;lum;1505143758;29
ilot2;hum;1505143763;34
ilot2;lum;1505143778;35
ilot2;temp;1505143784;23.85
ilot2;co2;1505143784;347
ilot2;lum;1505143798;33
ilot2;lum;1505143818;37
ilot2;hum;1505143823;35
ilot2;lum;1505143838;34
ilot2;temp;1505143844;23.71
ilot2;co2;1505143844;347
ilot2;lum;1505143858;39
ilot2;lum;1505143878;50
ilot2;hum;1505143883;35
ilot2;lum;1505143898;62
ilot2;temp;1505143904;23.92
ilot2;co2;1505143904;334
ilot2;lum;1505143918;52
ilot2;lum;1505143938;64
ilot2;hum;1505143943;35
ilot2;lum;1505143958;94
ilot2;temp;1505143964;24.02
ilot2;co2;1505143964;347
ilot2;lum;1505143979;172
ilot2;lum;1505143999;186
ilot2;hum;1505144003;35
ilot2;lum;1505144019;103
ilot2;temp;1505144024;23.71
ilot2;co2;1505144024;346
ilot2;lum;1505144039;94
ilot2;lum;1505144059;88
ilot2;hum;1505144063;35
ilot2;lum;1505144079;173
ilot2;temp;1505144084;23.65
ilot2;co2;1505144084;351
ilot2;lum;1505144099;183
ilot2;lum;1505144119;129
ilot2;hum;1505144123;35
ilot2;lum;1505144139;87
ilot2;temp;1505144144;24.02
ilot2;co2;1505144144;342
ilot2;lum;1505144159;43
ilot2;lum;1505144179;24
ilot2;hum;1505144184;35
ilot2;lum;1505144199;33
ilot2;temp;1505144204;23.78
ilot2;co2;1505144204;332
ilot2;lum;1505144219;18
ilot2;lum;1505144239;0
ilot2;hum;1505144244;35
ilot2;lum;1505144260;0
ilot2;temp;1505144264;23.65
ilot2;co2;1505144264;342
ilot2;lum;1505144280;0
ilot2;lum;1505144300;0
ilot2;hum;1505144304;35
ilot2;lum;1505144320;0
ilot2;temp;1505144324;24.30
ilot2;co2;1505144324;324
ilot2;lum;1505144340;0
ilot2;lum;1505144360;0
ilot2;hum;1505144364;35
ilot2;lum;1505144380;0
ilot2;temp;1505144385;23.65
ilot2;co2;1505144385;347
ilot2;lum;1505144400;0
ilot2;lum;1505144420;0
ilot2;hum;1505144424;35
ilot2;lum;1505144440;0
ilot2;temp;1505144445;23.85
ilot2;co2;1505144445;347
ilot2;lum;1505144460;0
ilot2;lum;1505144480;0
ilot2;hum;1505144484;35
ilot2;lum;1505144500;0
ilot2;temp;1505144505;23.95
ilot2;co2;1505144505;308
ilot2;lum;1505144520;0
ilot2;lum;1505144540;0
ilot2;hum;1505144544;35
ilot2;lum;1505144561;0
ilot2;temp;1505144565;23.89
ilot2;co2;1505144565;347
ilot2;lum;1505144581;0
ilot2;lum;1505144601;0
ilot2;hum;1505144604;35
ilot2;lum;1505144621;0
ilot2;temp;1505144625;23.92
ilot2;co2;1505144625;334
ilot2;lum;1505144641;0
ilot2;lum;1505144661;0
ilot2;hum;1505144664;33
ilot2;lum;1505144681;0
ilot2;temp;1505144685;23.65
ilot2;co2;1505144685;340
ilot2;lum;1505144701;0
ilot2;lum;1505144721;0
ilot2;hum;1505144724;35
ilot2;lum;1505144741;0
ilot2;temp;1505144745;23.95
ilot2;co2;1505144745;340
ilot2;lum;1505144761;0
ilot2;lum;1505144781;0
ilot2;hum;1505144784;35
ilot2;lum;1505144801;0
ilot2;temp;1505144805;23.99
ilot2;co2;1505144805;344
ilot2;lum;1505144821;0
ilot2;lum;1505144841;0
ilot2;hum;1505144844;35
ilot2;lum;1505144862;0
ilot2;temp;1505144865;23.92
ilot2;co2;1505144865;344
ilot2;lum;1505144882;0
ilot2;lum;1505144902;0
ilot2;hum;1505144904;35
ilot2;lum;1505144922;0
ilot2;temp;1505144926;23.65
ilot2;co2;1505144926;330
ilot2;lum;1505144942;0
ilot2;lum;1505144962;0
ilot2;hum;1505144964;35
ilot2;lum;1505144982;0
ilot2;co2;1505144986;322
ilot2;temp;1505144986;24.13
ilot2;lum;1505145002;0
ilot2;lum;1505145022;12
ilot2;hum;1505145024;35
ilot2;lum;1505145042;23
ilot2;temp;1505145046;23.61
ilot2;co2;1505145046;340
ilot2;lum;1505145062;13
ilot2;lum;1505145082;0
ilot2;hum;1505145084;35
ilot2;lum;1505145102;0
ilot2;temp;1505145106;23.71
ilot2;co2;1505145106;328
ilot2;lum;1505145122;0
ilot2;lum;1505145143;0
ilot2;hum;1505145145;35
